EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition,SalaryBand,ExperienceLevel
EMP8844,42,Finance,3,16,12124,5,4,Yes,7.8,Yes,2,16,No,High,6+ Years
EMP8845,30,IT,1,0,5408,5,2,No,19.7,No,2,17,No,Medium,0-2 Years
EMP8846,34,Sales,3,10,8939,5,1,No,4.3,No,3,20,No,Medium,6+ Years
EMP8847,39,Sales,3,6,8965,4,3,No,19.5,No,3,18,No,Medium,6+ Years
EMP8848,33,Operations,1,1,3879,5,4,Yes,14.9,No,3,28,Yes,Low,0-2 Years
EMP8849,44,Sales,3,18,10922,4,4,No,8,No,4,16,No,High,6+ Years
EMP8850,56,Sales,1,1,4785,5,3,No,17.7,No,2,13,No,Low,0-2 Years
EMP8851,30,IT,3,5,11269,2,3,Yes,5.4,No,2,16,No,High,3-5 Years
EMP8852,22,Sales,1,0,4788,5,3,No,7.6,Yes,2,23,No,Low,0-2 Years
EMP8853,22,Sales,1,0,3331,3,4,Yes,19.2,No,3,10,No,Low,0-2 Years
EMP8854,36,Marketing,2,12,9547,4,3,No,3.3,No,4,16,No,Medium,6+ Years
EMP8855,31,Operations,2,7,6899,3,2,Yes,2.8,Yes,3,16,No,Medium,6+ Years
EMP8856,40,Engineering,3,15,13393,4,2,Yes,18.9,Yes,2,21,No,High,6+ Years
EMP8857,39,Engineering,4,16,15100,4,2,No,7.7,No,3,18,No,High,6+ Years
EMP8858,22,Marketing,1,0,4362,3,3,No,2.4,No,2,17,No,Low,0-2 Years
EMP8859,22,HR,1,0,4254,4,2,Yes,4.7,No,2,13,Yes,Low,0-2 Years
EMP8860,40,Sales,2,10,8162,3,2,Yes,15,No,3,14,No,Medium,6+ Years
EMP8861,39,Sales,3,8,8685,1,2,No,13.7,No,2,9,No,Medium,6+ Years
EMP8862,33,Marketing,3,10,10798,4,2,Yes,9.9,No,4,15,No,High,6+ Years
EMP8863,22,Operations,1,0,4550,4,4,No,5.3,No,3,15,No,Low,0-2 Years
EMP8864,42,Operations,3,8,9074,4,4,Yes,9.2,Yes,3,19,No,Medium,6+ Years
EMP8865,50,Finance,3,28,14176,1,4,No,11.4,No,2,17,No,High,6+ Years
EMP8866,40,Operations,3,13,9665,3,1,Yes,1.3,No,2,16,Yes,Medium,6+ Years
EMP8867,29,Sales,2,4,7755,5,3,No,15.3,No,2,17,Yes,Medium,3-5 Years
EMP8868,38,Operations,3,10,8769,3,2,No,4.5,No,3,10,No,Medium,6+ Years
EMP8869,24,Operations,1,1,4788,3,4,No,7.5,No,3,17,No,Low,0-2 Years
EMP8870,48,Marketing,1,2,5510,2,4,No,13.3,No,2,11,No,Medium,0-2 Years
EMP8871,38,Sales,1,0,3814,3,4,No,8.9,No,4,10,No,Low,0-2 Years
EMP8872,22,Marketing,1,0,4287,3,1,No,7.5,No,2,15,No,Low,0-2 Years
EMP8873,34,Marketing,2,10,8584,5,2,No,12.4,No,3,9,No,Medium,6+ Years
EMP8874,42,Sales,2,7,6550,1,3,No,5.5,No,3,21,No,Medium,6+ Years
EMP8875,34,Marketing,3,9,9151,5,2,No,3.7,No,3,16,No,Medium,6+ Years
EMP8876,35,Operations,1,2,6150,4,4,No,23,No,2,14,No,Medium,0-2 Years
EMP8877,25,Operations,1,0,3716,3,3,No,4.9,No,2,17,No,Low,0-2 Years
EMP8878,43,Sales,2,6,7659,5,2,No,2.2,No,3,17,No,Medium,6+ Years
EMP8879,31,Sales,3,9,9567,2,4,No,10.1,Yes,4,13,No,Medium,6+ Years
EMP8880,22,Finance,1,0,6663,3,3,No,4.1,No,4,13,No,Medium,0-2 Years
EMP8881,34,Operations,3,5,9255,5,3,No,18.3,Yes,3,16,No,Medium,3-5 Years
EMP8882,47,HR,2,2,6180,5,2,Yes,10.6,No,2,8,No,Medium,0-2 Years
EMP8883,34,Finance,3,5,9940,4,3,Yes,9.3,Yes,3,22,No,Medium,3-5 Years
EMP8884,55,Sales,5,27,16516,1,3,No,15.8,No,3,14,No,High,6+ Years
EMP8885,42,Marketing,2,2,6679,4,2,No,3.3,No,4,14,No,Medium,0-2 Years
EMP8886,41,IT,4,12,15095,3,2,No,7.7,No,3,15,No,High,6+ Years
EMP8887,36,Finance,3,14,11505,4,3,Yes,13.8,No,3,10,No,High,6+ Years
EMP8888,37,IT,3,12,11990,2,3,Yes,9.4,Yes,4,21,No,High,6+ Years
EMP8889,35,Marketing,3,13,12112,5,2,No,3.9,No,3,17,No,High,6+ Years
EMP8890,34,Operations,3,8,8882,3,1,No,17.3,No,2,20,No,Medium,6+ Years
EMP8891,43,Sales,4,12,11309,3,2,Yes,1.9,No,4,18,No,High,6+ Years
EMP8892,28,Sales,1,0,4390,2,2,No,12.3,No,2,16,Yes,Low,0-2 Years
EMP8893,27,Sales,1,4,5219,1,1,Yes,11.7,No,3,17,No,Medium,3-5 Years
EMP8894,26,HR,1,4,4173,3,4,Yes,5.4,No,2,12,No,Low,3-5 Years
EMP8895,58,Engineering,4,30,18026,2,2,No,6.3,No,2,13,No,High,6+ Years
EMP8896,43,Finance,4,19,14542,4,3,Yes,15.5,No,3,11,No,High,6+ Years
EMP8897,41,IT,5,16,16409,4,3,Yes,19.9,Yes,1,15,No,High,6+ Years
EMP8898,27,Marketing,1,0,4890,4,3,No,2.1,No,3,18,No,Low,0-2 Years
EMP8899,44,Sales,4,12,11396,1,3,Yes,6.1,No,2,19,No,High,6+ Years
EMP8900,36,IT,2,8,9392,3,3,No,4.2,Yes,2,11,No,Medium,6+ Years
EMP8901,40,HR,2,12,7300,1,3,No,23.8,No,3,17,No,Medium,6+ Years
EMP8902,28,Finance,2,4,8732,3,2,Yes,6,No,4,10,No,Medium,3-5 Years
EMP8903,39,Operations,4,13,11548,5,2,Yes,17.6,No,4,9,No,High,6+ Years
EMP8904,33,IT,2,10,8615,3,3,Yes,9.3,No,2,14,No,Medium,6+ Years
EMP8905,30,HR,2,8,6775,5,2,No,11.4,No,3,18,No,Medium,6+ Years
EMP8906,45,Operations,3,13,9287,5,2,No,8.9,No,3,22,No,Medium,6+ Years
EMP8907,22,Marketing,1,0,4847,3,3,No,12.9,No,2,18,No,Low,0-2 Years
EMP8908,43,HR,2,6,5603,1,2,No,10.8,Yes,2,19,No,Medium,6+ Years
EMP8909,44,Marketing,4,16,11814,4,2,No,9.2,No,3,9,No,High,6+ Years
EMP8910,29,HR,2,3,6798,4,2,No,7.3,No,3,12,No,Medium,3-5 Years
EMP8911,29,Engineering,1,1,6031,3,2,No,7,No,1,17,No,Medium,0-2 Years
EMP8912,35,Finance,3,9,11396,3,1,Yes,4.6,No,2,16,No,High,6+ Years
EMP8913,40,Sales,4,14,11656,2,3,No,2.5,No,2,19,No,High,6+ Years
EMP8914,36,Marketing,2,3,6731,5,2,No,4.3,No,2,10,No,Medium,3-5 Years
EMP8915,42,Finance,3,11,11277,3,2,No,6.2,No,2,12,No,High,6+ Years
EMP8916,55,Operations,2,2,5673,2,4,No,8,No,3,20,No,Medium,0-2 Years
EMP8917,32,Engineering,3,9,12454,4,1,No,5.6,No,2,14,No,High,6+ Years
EMP8918,22,Operations,1,0,4367,3,3,No,17.7,No,3,12,No,Low,0-2 Years
EMP8919,46,IT,3,14,12870,4,3,No,2.1,Yes,4,13,No,High,6+ Years
EMP8920,54,Marketing,4,25,14943,5,3,No,48.8,No,1,21,No,High,6+ Years
EMP8921,41,Operations,1,0,3229,3,3,No,12.8,No,3,14,No,Low,0-2 Years
EMP8922,27,Engineering,2,2,8517,2,3,No,1.5,No,2,17,No,Medium,0-2 Years
EMP8923,36,IT,1,4,5989,3,4,No,11.2,No,2,12,No,Medium,3-5 Years
EMP8924,26,Finance,1,3,6033,2,2,Yes,8.5,No,3,16,No,Medium,3-5 Years
EMP8925,44,Engineering,3,19,13322,2,2,No,3.4,No,3,12,No,High,6+ Years
EMP8926,24,Engineering,1,0,6154,4,3,Yes,3.4,No,3,16,No,Medium,0-2 Years
EMP8927,34,Marketing,2,5,7928,5,3,No,20,No,2,13,No,Medium,3-5 Years
EMP8928,27,Sales,2,5,6922,4,4,No,1,No,2,12,No,Medium,3-5 Years
EMP8929,39,Operations,2,2,6319,4,4,No,11.8,No,2,19,No,Medium,0-2 Years
EMP8930,34,Sales,2,9,7838,4,3,No,2.5,No,2,17,No,Medium,6+ Years
EMP8931,39,Marketing,2,3,7511,2,3,No,3.5,No,2,14,No,Medium,3-5 Years
EMP8932,38,Finance,4,12,14078,1,4,Yes,1.9,No,4,12,No,High,6+ Years
EMP8933,28,Operations,1,2,4830,4,4,Yes,28,No,4,12,No,Low,0-2 Years
EMP8934,44,Finance,1,4,5917,1,3,No,4.9,No,1,21,No,Medium,3-5 Years
EMP8935,37,Operations,3,6,8088,4,1,No,14.5,No,1,17,No,Medium,6+ Years
EMP8936,28,IT,2,2,8593,4,3,Yes,10.1,No,3,10,No,Medium,0-2 Years
EMP8937,60,Marketing,4,17,13260,2,2,No,6.5,No,3,10,No,High,6+ Years
EMP8938,42,Operations,1,0,4195,4,4,No,11.1,No,3,14,No,Low,0-2 Years
EMP8939,36,Sales,2,4,6832,4,4,Yes,13,No,4,15,No,Medium,3-5 Years
EMP8940,52,Operations,4,20,13083,3,4,No,2.8,Yes,3,10,No,High,6+ Years
EMP8941,56,Sales,5,27,16129,4,1,No,9.4,No,2,18,No,High,6+ Years
EMP8942,36,IT,4,11,15026,3,4,No,1,No,4,19,No,High,6+ Years
EMP8943,41,Engineering,4,18,16105,3,3,No,8.1,No,3,11,No,High,6+ Years
EMP8944,28,Sales,1,0,4643,4,2,Yes,17.8,Yes,3,15,No,Low,0-2 Years
EMP8945,36,Sales,4,14,12207,4,2,No,15.1,No,4,16,No,High,6+ Years
EMP8946,36,Sales,2,3,6521,3,3,No,11.8,No,2,14,No,Medium,3-5 Years
EMP8947,39,Engineering,3,9,11579,1,3,No,18.4,No,2,12,Yes,High,6+ Years
EMP8948,41,HR,1,1,4440,2,2,No,4.2,No,2,8,No,Low,0-2 Years
EMP8949,43,IT,3,13,12645,3,2,Yes,6.3,No,2,16,No,High,6+ Years
EMP8950,40,Engineering,3,7,12563,5,4,Yes,2.7,Yes,3,10,No,High,6+ Years
EMP8951,25,Sales,1,1,5079,5,4,Yes,50,No,2,14,Yes,Medium,0-2 Years
EMP8952,28,Finance,2,3,7932,4,3,No,17.3,No,3,14,No,Medium,3-5 Years
EMP8953,32,Sales,1,2,4242,4,3,No,3,No,3,15,No,Low,0-2 Years
EMP8954,35,Operations,1,0,4374,4,3,No,14.6,No,3,13,No,Low,0-2 Years
EMP8955,48,Engineering,3,11,12462,4,4,No,4.6,No,2,16,No,High,6+ Years
EMP8956,26,Marketing,2,2,7019,3,4,No,7.7,No,3,15,No,Medium,0-2 Years
EMP8957,34,Sales,2,2,6873,3,3,No,5.6,No,4,13,No,Medium,0-2 Years
EMP8958,47,Sales,3,23,10956,4,3,No,3.2,No,1,14,No,High,6+ Years
EMP8959,35,Operations,1,3,4340,3,3,Yes,14.3,No,2,9,No,Low,3-5 Years
EMP8960,42,Engineering,2,2,10126,4,3,No,3.8,No,3,15,No,High,0-2 Years
EMP8961,36,IT,4,12,14067,5,2,No,4.1,No,2,10,No,High,6+ Years
EMP8962,40,HR,3,15,9670,4,4,No,4.7,No,2,13,No,Medium,6+ Years
EMP8963,35,Operations,3,10,9562,2,4,No,6.9,No,4,6,No,Medium,6+ Years
EMP8964,44,IT,5,19,18353,4,3,No,20.8,No,3,14,No,High,6+ Years
EMP8965,22,Engineering,1,0,6338,4,2,No,8.8,No,4,14,No,Medium,0-2 Years
EMP8966,34,Operations,3,10,9285,3,1,Yes,4.2,No,4,19,No,Medium,6+ Years
EMP8967,40,Sales,3,15,10341,3,1,No,18.3,No,2,18,No,High,6+ Years
EMP8968,43,Finance,5,19,17868,4,2,No,7.3,Yes,3,20,No,High,6+ Years
EMP8969,52,Finance,1,1,6340,4,3,No,14.8,No,2,14,No,Medium,0-2 Years
EMP8970,34,HR,2,3,6551,5,2,No,9.9,No,3,19,No,Medium,3-5 Years
EMP8971,52,Sales,3,26,12800,4,3,Yes,8.1,No,3,21,No,High,6+ Years
EMP8972,31,Marketing,3,8,10676,2,2,No,8.9,No,4,17,Yes,High,6+ Years
EMP8973,51,Operations,2,3,6163,3,4,No,10.1,No,4,14,No,Medium,3-5 Years
EMP8974,46,IT,3,16,12494,2,3,No,13.3,No,3,12,No,High,6+ Years
EMP8975,28,Finance,1,0,5685,4,3,No,6.2,No,3,11,No,Medium,0-2 Years
EMP8976,41,Engineering,1,0,6145,3,3,No,8.4,No,3,17,No,Medium,0-2 Years
EMP8977,37,Operations,4,13,11421,2,4,No,6.2,No,3,20,No,High,6+ Years
EMP8978,44,Operations,2,4,7246,2,3,No,9.3,No,3,22,No,Medium,3-5 Years
EMP8979,35,Engineering,3,5,11361,2,3,Yes,9.3,No,2,12,No,High,3-5 Years
EMP8980,34,Sales,3,11,9673,3,3,No,7.9,No,3,16,No,Medium,6+ Years
EMP8981,51,Operations,3,5,8459,4,4,No,9.6,No,3,10,No,Medium,3-5 Years
EMP8982,37,Operations,3,15,9735,3,3,No,14.4,No,3,14,No,Medium,6+ Years
EMP8983,46,Sales,2,5,6134,3,3,No,10.5,No,2,17,No,Medium,3-5 Years
EMP8984,35,IT,2,8,9089,5,1,Yes,3.6,No,4,11,Yes,Medium,6+ Years
EMP8985,54,Marketing,3,16,10907,3,4,No,6.2,No,3,15,No,High,6+ Years
EMP8986,31,IT,3,9,12474,3,3,Yes,3,No,2,18,No,High,6+ Years
EMP8987,31,Engineering,2,5,8736,1,2,Yes,7.5,No,2,11,No,Medium,3-5 Years
EMP8988,53,Marketing,3,12,10778,2,3,No,16.6,No,3,17,No,High,6+ Years
EMP8989,33,Engineering,3,7,11875,4,3,No,44.5,No,3,14,No,High,6+ Years
EMP8990,54,Operations,4,31,14139,3,2,No,15.5,No,2,22,No,High,6+ Years
EMP8991,46,Engineering,4,23,16780,2,3,No,1.3,No,2,21,No,High,6+ Years
EMP8992,36,Operations,4,11,11046,3,3,No,3.4,No,2,10,No,High,6+ Years
EMP8993,22,Sales,1,0,4060,1,2,Yes,11.8,No,2,14,No,Low,0-2 Years
EMP8994,37,Operations,3,14,9522,4,4,No,6.7,No,3,16,No,Medium,6+ Years
EMP8995,39,HR,3,16,8906,2,1,No,3,No,2,16,Yes,Medium,6+ Years
EMP8996,49,Sales,2,8,7689,2,3,No,7.1,Yes,4,15,No,Medium,6+ Years
EMP8997,53,Sales,4,20,12514,3,3,Yes,2.9,No,4,15,No,High,6+ Years
EMP8998,31,Sales,1,1,5324,4,1,No,7.2,No,3,17,No,Medium,0-2 Years
EMP8999,46,Operations,1,1,3361,4,3,No,10.4,No,2,19,No,Low,0-2 Years
EMP9000,45,HR,3,10,9662,2,3,No,1,Yes,2,17,No,Medium,6+ Years
EMP9001,48,Sales,4,22,13316,3,3,Yes,5.3,No,3,12,Yes,High,6+ Years
EMP9002,42,Engineering,3,19,13496,3,3,No,19.9,No,2,13,No,High,6+ Years
EMP9003,22,HR,1,0,4275,4,4,No,27.3,No,3,14,No,Low,0-2 Years
EMP9004,36,Sales,1,0,5230,3,1,Yes,13.9,No,1,13,No,Medium,0-2 Years
EMP9005,26,Engineering,2,4,9943,4,2,Yes,11.1,No,2,12,No,Medium,3-5 Years
EMP9006,35,Finance,1,1,5647,3,3,No,13.3,No,2,21,No,Medium,0-2 Years
EMP9007,47,HR,3,14,8302,4,4,Yes,14.6,No,4,13,No,Medium,6+ Years
EMP9008,41,Marketing,2,6,7857,3,4,No,23.5,No,3,16,No,Medium,6+ Years
EMP9009,49,Engineering,5,15,17585,3,2,No,28.4,No,1,16,No,High,6+ Years
EMP9010,41,Sales,1,0,4827,2,2,Yes,13.5,No,3,13,No,Low,0-2 Years
EMP9011,25,Operations,2,3,6123,2,3,No,7.4,No,3,18,No,Medium,3-5 Years
EMP9012,22,IT,1,0,5234,2,4,Yes,14.6,No,3,17,No,Medium,0-2 Years
EMP9013,39,HR,4,17,11088,5,2,No,11.7,No,3,14,No,High,6+ Years
EMP9014,35,Engineering,4,10,15382,5,3,No,25.4,Yes,2,12,No,High,6+ Years
EMP9015,28,HR,2,5,6415,3,1,Yes,7.8,No,2,14,No,Medium,3-5 Years
EMP9016,22,Operations,1,0,4691,2,3,No,9.3,No,3,15,No,Low,0-2 Years
EMP9017,30,Finance,3,7,10743,3,1,No,5.3,Yes,3,17,No,High,6+ Years
EMP9018,36,Operations,3,6,9048,4,1,No,8.5,No,3,24,No,Medium,6+ Years
EMP9019,44,Engineering,1,1,5715,5,3,No,1,No,4,19,No,Medium,0-2 Years
EMP9020,39,Finance,3,11,11171,3,2,No,6.6,No,4,20,No,High,6+ Years
EMP9021,54,Finance,4,10,14283,3,4,Yes,1.1,No,3,18,No,High,6+ Years
EMP9022,27,Marketing,2,2,7960,3,3,No,15.4,No,2,16,No,Medium,0-2 Years
EMP9023,46,HR,4,22,11146,2,2,No,11.1,No,3,13,Yes,High,6+ Years
EMP9024,38,Marketing,2,12,9297,1,3,No,2.7,Yes,3,24,No,Medium,6+ Years
EMP9025,44,Operations,5,20,13250,4,4,Yes,5.3,No,2,18,No,High,6+ Years
EMP9026,33,IT,3,11,12622,4,3,No,13,No,3,16,No,High,6+ Years
EMP9027,48,Sales,3,12,10418,4,3,No,17.1,Yes,2,10,No,High,6+ Years
EMP9028,40,Marketing,1,1,5938,5,2,Yes,27.4,No,2,12,No,Medium,0-2 Years
EMP9029,31,IT,3,5,12041,4,3,No,4.2,No,3,12,No,High,3-5 Years
EMP9030,37,Sales,3,5,8967,3,3,No,10.6,No,2,10,No,Medium,3-5 Years
EMP9031,35,Engineering,3,11,12326,2,3,Yes,6.6,No,2,18,No,High,6+ Years
EMP9032,42,Sales,2,3,6739,3,3,No,35,No,2,13,No,Medium,3-5 Years
EMP9033,26,Sales,2,4,6837,3,4,No,9.5,No,2,17,No,Medium,3-5 Years
EMP9034,37,IT,3,6,11210,4,4,Yes,5.6,No,2,11,No,High,6+ Years
EMP9035,41,Engineering,2,7,9356,2,4,No,1,No,3,16,No,Medium,6+ Years
EMP9036,38,Finance,3,5,11213,5,3,Yes,10.4,No,2,18,No,High,3-5 Years
EMP9037,51,Sales,4,20,12252,5,2,No,9.1,No,3,14,No,High,6+ Years
EMP9038,45,Sales,1,2,5339,2,3,No,4.8,No,3,16,No,Medium,0-2 Years
EMP9039,37,Operations,2,6,6775,3,3,No,2.4,No,2,20,No,Medium,6+ Years
EMP9040,40,Marketing,3,7,9313,5,1,No,7,No,3,13,Yes,Medium,6+ Years
EMP9041,40,Sales,4,18,12897,2,2,No,23.5,No,3,12,Yes,High,6+ Years
EMP9042,42,IT,4,20,14983,4,3,Yes,2.1,No,3,18,No,High,6+ Years
EMP9043,22,HR,1,0,4043,4,3,No,2.5,No,3,20,No,Low,0-2 Years
EMP9044,34,HR,4,10,11360,3,4,No,9.8,No,2,17,No,High,6+ Years
EMP9045,23,Marketing,1,1,4925,1,4,Yes,8,No,2,25,Yes,Low,0-2 Years
EMP9046,50,Sales,2,9,7462,4,3,Yes,2.9,Yes,3,16,No,Medium,6+ Years
EMP9047,37,Marketing,3,9,10743,4,2,No,2,No,4,7,No,High,6+ Years
EMP9048,36,Marketing,2,11,8967,4,2,No,25.6,No,3,17,No,Medium,6+ Years
EMP9049,46,Engineering,4,19,16367,2,2,No,5.1,Yes,2,20,No,High,6+ Years
EMP9050,42,Finance,2,11,9122,4,3,No,4.8,No,2,27,No,Medium,6+ Years
EMP9051,26,Engineering,2,3,9087,3,4,Yes,9.6,No,3,10,No,Medium,3-5 Years
EMP9052,37,Finance,3,11,11265,3,4,No,6.9,No,3,18,No,High,6+ Years
EMP9053,34,Sales,3,12,10133,4,2,Yes,4.4,No,2,17,No,High,6+ Years
EMP9054,22,IT,1,0,5735,3,3,No,12.7,No,2,13,No,Medium,0-2 Years
EMP9055,31,Operations,3,7,8991,3,3,No,15.4,No,2,19,No,Medium,6+ Years
EMP9056,36,Sales,2,2,7052,3,3,Yes,5.1,No,3,14,No,Medium,0-2 Years
EMP9057,36,IT,2,4,8937,5,4,No,3,No,2,16,No,Medium,3-5 Years
EMP9058,23,Marketing,1,1,4765,3,3,No,6.9,No,1,21,No,Low,0-2 Years
EMP9059,49,Finance,4,26,15246,3,3,No,11.4,No,3,10,No,High,6+ Years
EMP9060,36,Operations,2,4,5913,3,3,Yes,19.7,No,4,12,No,Medium,3-5 Years
EMP9061,38,Sales,3,8,8813,4,3,No,6.8,Yes,2,24,No,Medium,6+ Years
EMP9062,42,Sales,2,3,8245,3,4,No,16.1,No,3,17,No,Medium,3-5 Years
EMP9063,30,Engineering,2,8,9929,4,3,No,2.5,No,3,19,No,Medium,6+ Years
EMP9064,42,HR,1,1,4263,2,4,No,6.6,No,2,13,No,Low,0-2 Years
EMP9065,34,Engineering,3,8,11723,3,3,Yes,17.8,No,2,18,No,High,6+ Years
EMP9066,29,HR,1,0,4468,3,3,No,14.7,No,3,10,Yes,Low,0-2 Years
EMP9067,43,Sales,4,17,12353,4,1,No,3.7,No,2,13,No,High,6+ Years
EMP9068,52,Finance,3,10,11570,2,3,No,5,No,3,9,No,High,6+ Years
EMP9069,45,Sales,3,12,10199,3,3,No,2.5,No,3,17,No,High,6+ Years
EMP9070,47,Engineering,2,5,9358,3,1,No,1.4,No,3,20,Yes,Medium,3-5 Years
EMP9071,32,Sales,3,8,9334,2,2,Yes,15.3,No,2,18,No,Medium,6+ Years
EMP9072,22,Finance,1,0,4992,1,3,Yes,1,No,2,12,No,Low,0-2 Years
EMP9073,52,Operations,4,15,11519,4,4,No,6,No,2,13,No,High,6+ Years
EMP9074,58,Sales,2,3,7293,4,3,No,10.2,No,3,16,No,Medium,3-5 Years
EMP9075,53,Operations,1,1,4727,1,4,No,3.3,Yes,4,15,No,Low,0-2 Years
EMP9076,34,Operations,3,6,8618,1,4,Yes,8.2,No,3,19,No,Medium,6+ Years
EMP9077,26,IT,1,0,6207,3,3,Yes,5,No,3,17,Yes,Medium,0-2 Years
EMP9078,27,Marketing,2,5,7151,5,2,No,6.8,No,4,14,No,Medium,3-5 Years
EMP9079,22,Engineering,1,0,5919,4,4,No,7.7,No,2,15,Yes,Medium,0-2 Years
EMP9080,36,Engineering,3,10,12279,4,3,Yes,16.2,No,2,17,No,High,6+ Years
EMP9081,54,Engineering,3,31,14914,4,3,No,4.2,No,2,26,No,High,6+ Years
EMP9082,36,Marketing,4,10,12757,5,3,Yes,7.3,No,2,11,No,High,6+ Years
EMP9083,41,HR,5,19,13591,5,2,Yes,5.7,No,3,12,No,High,6+ Years
EMP9084,51,Finance,3,16,12382,2,1,No,13.8,No,2,14,No,High,6+ Years
EMP9085,33,Sales,1,3,5050,1,3,Yes,1.3,No,3,18,Yes,Medium,3-5 Years
EMP9086,58,Sales,4,18,12302,3,4,No,10.3,No,1,14,No,High,6+ Years
EMP9087,57,IT,3,6,11047,3,2,Yes,11.9,No,4,16,No,High,6+ Years
EMP9088,36,IT,3,10,11258,3,4,Yes,15.1,No,3,16,No,High,6+ Years
EMP9089,32,Finance,3,10,11307,2,1,Yes,7.6,No,3,13,No,High,6+ Years
EMP9090,44,Engineering,4,20,15901,5,3,Yes,11.8,No,3,9,No,High,6+ Years
EMP9091,34,IT,3,11,11688,4,2,No,6.2,No,4,11,No,High,6+ Years
EMP9092,26,Sales,1,2,4827,4,4,Yes,10.2,No,3,16,No,Low,0-2 Years
EMP9093,50,Finance,2,13,9464,3,2,No,7.5,No,3,19,Yes,Medium,6+ Years
EMP9094,50,Sales,1,1,3946,3,2,No,5.8,No,2,18,Yes,Low,0-2 Years
EMP9095,39,Marketing,3,17,11272,4,4,No,11.1,No,3,13,No,High,6+ Years
EMP9096,25,Operations,1,0,4133,3,3,No,16.4,No,3,7,No,Low,0-2 Years
EMP9097,25,Operations,1,0,3651,3,3,No,11.7,No,1,18,No,Low,0-2 Years
EMP9098,39,Finance,3,12,11875,4,4,No,19.1,No,3,12,No,High,6+ Years
EMP9099,33,IT,2,7,9207,4,3,No,19.2,No,2,13,No,Medium,6+ Years
EMP9100,34,HR,3,7,7812,4,2,No,9.4,No,2,11,Yes,Medium,6+ Years
EMP9101,48,Finance,3,13,12239,3,3,No,5.5,No,2,20,No,High,6+ Years
EMP9102,45,Engineering,4,11,15543,3,2,Yes,7.9,No,4,16,Yes,High,6+ Years
EMP9103,51,Sales,4,20,12864,2,4,Yes,3.9,No,3,18,No,High,6+ Years
EMP9104,28,Operations,1,4,4694,3,3,Yes,12.5,No,4,22,No,Low,3-5 Years
EMP9105,34,Operations,1,1,4190,4,2,No,8.3,No,2,18,No,Low,0-2 Years
EMP9106,45,Sales,4,12,11437,2,2,Yes,19.6,No,3,11,No,High,6+ Years
EMP9107,42,Sales,1,3,4481,2,4,No,24.6,No,3,17,No,Low,3-5 Years
EMP9108,53,Sales,4,22,13257,4,3,Yes,6.8,No,2,11,No,High,6+ Years
EMP9109,42,Operations,3,9,8529,4,2,Yes,12.5,No,4,12,Yes,Medium,6+ Years
EMP9110,56,Engineering,2,4,7700,4,1,No,7.6,No,3,11,No,Medium,3-5 Years
EMP9111,43,Sales,4,17,13465,3,3,Yes,12.1,No,2,17,No,High,6+ Years
EMP9112,48,Sales,2,7,8198,3,2,No,4,Yes,3,18,No,Medium,6+ Years
EMP9113,34,Engineering,2,11,10105,4,3,No,22.1,No,2,18,No,High,6+ Years
EMP9114,38,Finance,1,1,5000,5,4,No,9.5,Yes,2,9,No,Low,0-2 Years
EMP9115,47,IT,2,7,10319,5,2,Yes,6.7,No,3,12,No,High,6+ Years
EMP9116,54,Engineering,4,15,15709,5,1,Yes,5,No,3,18,No,High,6+ Years
EMP9117,45,Sales,2,6,7016,2,3,No,4.9,No,3,18,Yes,Medium,6+ Years
EMP9118,37,Operations,1,2,5256,3,3,No,16.6,No,2,13,Yes,Medium,0-2 Years
EMP9119,51,Operations,4,28,12942,4,3,No,11,No,2,14,Yes,High,6+ Years
EMP9120,22,Engineering,1,0,4961,3,2,No,16.7,No,3,17,No,Low,0-2 Years
EMP9121,23,Sales,1,1,4323,3,3,No,1.8,No,3,9,No,Low,0-2 Years
EMP9122,44,IT,3,6,11699,4,2,No,16.8,No,2,18,No,High,6+ Years
EMP9123,38,Finance,2,3,9289,4,2,Yes,3.5,No,2,20,No,Medium,3-5 Years
EMP9124,44,IT,3,8,11283,4,3,Yes,4.5,No,2,15,No,High,6+ Years
EMP9125,38,Engineering,4,16,15017,3,3,Yes,4.7,No,3,22,No,High,6+ Years
EMP9126,43,Marketing,4,16,13416,3,4,No,9.6,No,4,22,No,High,6+ Years
EMP9127,29,Finance,2,6,8594,3,2,No,17.7,No,2,14,No,Medium,6+ Years
EMP9128,43,Operations,3,19,11351,4,3,No,5,No,1,12,No,High,6+ Years
EMP9129,47,IT,3,13,12517,3,3,Yes,5.6,No,2,14,No,High,6+ Years
EMP9130,50,Sales,3,13,11106,2,2,No,6.6,Yes,2,17,No,High,6+ Years
EMP9131,58,Marketing,5,28,17887,4,2,No,4.4,Yes,3,14,No,High,6+ Years
EMP9132,40,Engineering,4,12,15461,2,2,No,12.7,No,2,11,No,High,6+ Years
EMP9133,40,Operations,1,3,3917,5,4,No,8,Yes,4,16,No,Low,3-5 Years
EMP9134,22,Operations,1,0,4002,5,2,No,2.4,No,2,20,No,Low,0-2 Years
EMP9135,32,Operations,2,4,6608,5,4,No,8,No,3,24,No,Medium,3-5 Years
EMP9136,36,Engineering,1,0,4690,4,3,Yes,1.5,Yes,3,15,No,Low,0-2 Years
